X,Y,OBJECTID,METER_ID,VENDOR,PAY_POLICY,PRE_PAY,PARK_NO_PAY,GREEN_DOME,TOW_AWAY,STREET_CLEANING,DIR,BLK_NO,STREET,LOCK_,LOCK__,LONGITUDE,LATITUDE,TRAVEL_DIRECTION,FROM_INTERSECTION,TO_INTERSECTION,SPACE_NUMBER,NUMBEROFSPACES,METER_TYPE,HAS_SENSOR,G_DISTRICT,G_PASSPORT_ZONES,G_PM_ZONE,G_SUBZONE,G_ZONE,BASE_RATE,POLE_MOUNT,YOKE,HOUSING_TYPE,HOUSING_MANUFACTURER,SIDEWALKGE,COIN_SLOTLE,METER_CONDITION,PERMIT_RATE,INSTALLED_ON,PURCHASED_DATE,METER_STATE,SPACE_STATE
774251.266059548,2951836.33116481,1868,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,HARR,MARGINAL RD,1,,-71.063179,42.34716,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774344.250125557,2951838.26521605,1869,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,HUDS,HARRISON AV,1,,-71.062835,42.347164,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,279,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774354.622808218,2951871.48135698,1870,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,HUDS,HARRISON AV,1,,-71.062796,42.347255,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774364.995490894,2951904.69749789,1871,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,HUDS,HARRISON AV,1,,-71.062757,42.347346,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774375.368173555,2951937.91363882,1872,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,HUDS,HARRISON AV,1,,-71.062718,42.347437,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774385.740856215,2951971.12977973,1873,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,HUDS,HARRISON AV,1,,-71.062679,42.347528,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774396.113210797,2952004.34592064,1874,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,HUDS,HARRISON AV,1,,-71.06264,42.347619,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774406.21752131,2952037.19624865,1875,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,HUDS,HARRISON AV,1,,-71.062602,42.347709,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774416.589875892,2952070.41238956,1876,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,HUDS,HARRISON AV,1,,-71.062563,42.3478,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774426.962558553,2952103.62853047,1877,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,HUDS,HARRISON AV,1,,-71.062524,42.347891,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774437.334913135,2952136.8446714,1878,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,HUDS,HARRISON AV,1,,-71.062485,42.347982,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774447.707267717,2952170.06081231,1879,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,HUDS,HARRISON AV,1,,-71.062446,42.348073,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774458.770893887,2952226.60400631,1880,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,OAK,HARRISON AV,1,,-71.062404,42.348228,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,280,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774465.403754637,2952251.05474481,1881,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,OAK,HARRISON AV,1,,-71.062379,42.348295,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774472.038255811,2952275.14098273,1882,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,OAK,HARRISON AV,1,,-71.062354,42.348361,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774478.941457227,2952299.59303357,1883,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,OAK,HARRISON AV,1,,-71.062328,42.348428,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774485.575958386,2952323.67927147,1884,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,OAK,HARRISON AV,1,,-71.062303,42.348494,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774492.208491057,2952348.13000998,1885,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,OAK,HARRISON AV,1,,-71.062278,42.348561,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774509.228470132,2952402.88154089,1886,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,NASS,HARRISON AV,1,,-71.062214,42.348711,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774516.423993811,2952422.96220939,1887,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,NASS,HARRISON AV,1,,-71.062187,42.348766,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774524.130671307,2952448.87619956,1888,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,NASS,HARRISON AV,1,,-71.062158,42.348837,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774529.978428632,2952468.22097714,1889,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,NASS,HARRISON AV,1,,-71.062136,42.34889,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774544.617506966,2952512.75632115,1890,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,NASS,HARRISON AV,1,,-71.062081,42.349012,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774549.093219802,2952536.10273114,1891,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,NASS,HARRISON AV,1,,-71.062064,42.349076,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774558.113542974,2952569.3119823,1892,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,NASS,HARRISON AV,1,,-71.06203,42.349167,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774567.413721219,2952600.70069906,1893,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,NASS,HARRISON AV,1,,-71.061995,42.349253,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774580.701424301,2952645.22915331,1894,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,NASS,HARRISON AV,1,,-71.061945,42.349375,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774589.466170549,2952675.52174364,1895,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,NASS,HARRISON AV,1,,-71.061912,42.349458,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774597.722387642,2952699.61618364,1896,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,NASS,HARRISON AV,1,,-71.061881,42.349524,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774603.820144475,2952722.97112381,1897,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,NASS,HARRISON AV,1,,-71.061858,42.349588,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774611.227938056,2952754.34999806,1898,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,NASS,HARRISON AV,1,,-71.06183,42.349674,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774624.466428638,2952808.35317089,1899,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,HARV,HARRISON AV,1,,-71.06178,42.349822,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,282,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774631.650797471,2952830.62018673,1900,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,HARV,HARRISON AV,1,,-71.061753,42.349883,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774638.562857136,2952853.25039081,1901,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,HARV,HARRISON AV,1,,-71.061727,42.349945,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774645.746897891,2952875.51740664,1902,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,HARV,HARRISON AV,1,,-71.0617,42.350006,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774652.660926059,2952897.78311014,1903,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,HARV,HARRISON AV,1,,-71.061674,42.350067,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774659.844966799,2952920.05012597,1904,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,HARV,HARRISON AV,1,,-71.061647,42.350128,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774666.757026464,2952942.68033005,1905,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,HARV,HARRISON AV,1,,-71.061621,42.35019,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774673.941067219,2952964.9473459,1906,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,HARV,HARRISON AV,1,,-71.061594,42.350251,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774680.855095387,2952987.2130494,1907,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,HARV,HARRISON AV,1,,-71.061568,42.350312,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774688.039136142,2953009.48006523,1908,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,HARV,HARRISON AV,1,,-71.061541,42.350373,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774694.951195806,2953032.11026931,1909,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,HARV,HARRISON AV,1,,-71.061515,42.350435,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774702.135236561,2953054.37728514,1910,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,HARV,HARRISON AV,1,,-71.061488,42.350496,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774726.584990799,2953030.81499632,1911,,IPS,"08:00AM-08:00PM SAT $0.25 120, 09:30AM-04:00PM MON-FRI $0.25 120, 06:00PM-08:00PM MON-FRI $0.25 120",,"00:00AM-24:00AM SUN, 00:00AM-09:30AM MON-FRI, 00:00AM-08:00AM SAT, 08:00PM-24:00AM MON-SAT",,04:00PM-06:00PM MON-FRI,,E,HARR,KNEELAND ST,1,,-71.061398,42.350431,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,283,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774762.541611806,2952977.42894822,1912,,IPS,"08:00AM-08:00PM SAT $0.25 120, 09:30AM-04:00PM MON-FRI $0.25 120, 06:00PM-08:00PM MON-FRI $0.25 120",,"00:00AM-24:00AM SUN, 00:00AM-09:30AM MON-FRI, 00:00AM-08:00AM SAT, 08:00PM-24:00AM MON-SAT",,04:00PM-06:00PM MON-FRI,,E,HARR,KNEELAND ST,1,,-71.061266,42.350284,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774719.885857224,2953071.96091139,1913,,IPS,"08:00AM-08:00PM SAT $0.25 120, 09:30AM-04:00PM MON-FRI $0.25 120, 06:00PM-08:00PM MON-FRI $0.25 120",,"00:00AM-24:00AM SUN, 00:00AM-09:30AM MON-FRI, 00:00AM-08:00AM SAT, 08:00PM-24:00AM MON-SAT",,04:00PM-06:00PM MON-FRI,,S,HARR,KNEELAND ST,1,,-71.061422,42.350544,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,284,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774748.587243393,2953062.63350223,1914,,IPS,"08:00AM-08:00PM SAT $0.25 120, 09:30AM-04:00PM MON-FRI $0.25 120, 06:00PM-08:00PM MON-FRI $0.25 120",,"00:00AM-24:00AM SUN, 00:00AM-09:30AM MON-FRI, 00:00AM-08:00AM SAT, 08:00PM-24:00AM MON-SAT",,04:00PM-06:00PM MON-FRI,,S,HARR,KNEELAND ST,1,,-71.061316,42.350518,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774777.559298307,2953053.3074054,1915,,IPS,"08:00AM-08:00PM SAT $0.25 120, 09:30AM-04:00PM MON-FRI $0.25 120, 06:00PM-08:00PM MON-FRI $0.25 120",,"00:00AM-24:00AM SUN, 00:00AM-09:30AM MON-FRI, 00:00AM-08:00AM SAT, 08:00PM-24:00AM MON-SAT",,04:00PM-06:00PM MON-FRI,,S,HARR,KNEELAND ST,1,,-71.061209,42.350492,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774806.262981057,2953043.61549564,1916,,IPS,"08:00AM-08:00PM SAT $0.25 120, 09:30AM-04:00PM MON-FRI $0.25 120, 06:00PM-08:00PM MON-FRI $0.25 120",,"00:00AM-24:00AM SUN, 00:00AM-09:30AM MON-FRI, 00:00AM-08:00AM SAT, 08:00PM-24:00AM MON-SAT",,04:00PM-06:00PM MON-FRI,,S,HARR,KNEELAND ST,1,,-71.061103,42.350465,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774834.964695305,2953034.28808647,1917,,IPS,"08:00AM-08:00PM SAT $0.25 120, 09:30AM-04:00PM MON-FRI $0.25 120, 06:00PM-08:00PM MON-FRI $0.25 120",,"00:00AM-24:00AM SUN, 00:00AM-09:30AM MON-FRI, 00:00AM-08:00AM SAT, 08:00PM-24:00AM MON-SAT",,04:00PM-06:00PM MON-FRI,,S,HARR,KNEELAND ST,1,,-71.060997,42.350439,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774938.671836972,2953000.20121239,1918,,IPS,"08:00AM-08:00PM SAT $0.25 120, 09:30AM-04:00PM MON-FRI $0.25 120, 06:00PM-08:00PM MON-FRI $0.25 120",,"00:00AM-24:00AM SUN, 00:00AM-09:30AM MON-FRI, 00:00AM-08:00AM SAT, 08:00PM-24:00AM MON-SAT",,04:00PM-06:00PM MON-FRI,,S,TYLE,KNEELAND ST,1,,-71.060614,42.350344,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,285,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774956.555659473,2952991.91153081,1919,,IPS,"08:00AM-08:00PM SAT $0.25 120, 09:30AM-04:00PM MON-FRI $0.25 120, 06:00PM-08:00PM MON-FRI $0.25 120",,"00:00AM-24:00AM SUN, 00:00AM-09:30AM MON-FRI, 00:00AM-08:00AM SAT, 08:00PM-24:00AM MON-SAT",,04:00PM-06:00PM MON-FRI,,S,TYLE,KNEELAND ST,1,,-71.060548,42.350321,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774975.242958054,2952985.08378856,1920,,IPS,"08:00AM-08:00PM SAT $0.25 120, 09:30AM-04:00PM MON-FRI $0.25 120, 06:00PM-08:00PM MON-FRI $0.25 120",,"00:00AM-24:00AM SUN, 00:00AM-09:30AM MON-FRI, 00:00AM-08:00AM SAT, 08:00PM-24:00AM MON-SAT",,04:00PM-06:00PM MON-FRI,,S,TYLE,KNEELAND ST,1,,-71.060479,42.350302,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774993.3876068,2952978.61759414,1921,,IPS,"08:00AM-08:00PM SAT $0.25 120, 09:30AM-04:00PM MON-FRI $0.25 120, 06:00PM-08:00PM MON-FRI $0.25 120",,"00:00AM-24:00AM SUN, 00:00AM-09:30AM MON-FRI, 00:00AM-08:00AM SAT, 08:00PM-24:00AM MON-SAT",,04:00PM-06:00PM MON-FRI,,S,TYLE,KNEELAND ST,1,,-71.060412,42.350284,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
775007.20155555,2952973.22226372,1922,,IPS,"08:00AM-08:00PM SAT $0.25 120, 09:30AM-04:00PM MON-FRI $0.25 120, 06:00PM-08:00PM MON-FRI $0.25 120",,"00:00AM-24:00AM SUN, 00:00AM-09:30AM MON-FRI, 00:00AM-08:00AM SAT, 08:00PM-24:00AM MON-SAT",,04:00PM-06:00PM MON-FRI,,S,TYLE,KNEELAND ST,1,,-71.060361,42.350269,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
775023.189384475,2952965.6517408,1923,,IPS,"08:00AM-08:00PM SAT $0.25 120, 09:30AM-04:00PM MON-FRI $0.25 120, 06:00PM-08:00PM MON-FRI $0.25 120",,"00:00AM-24:00AM SUN, 00:00AM-09:30AM MON-FRI, 00:00AM-08:00AM SAT, 08:00PM-24:00AM MON-SAT",,04:00PM-06:00PM MON-FRI,,S,TYLE,KNEELAND ST,1,,-71.060302,42.350248,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CB,CB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
773157.717721716,2952273.53665523,1924,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,MARG,TREMONT ST,1,,-71.067216,42.348375,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,286,,0CC,CC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
773179.256392553,2952290.77415356,1925,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,MARG,TREMONT ST,1,,-71.067136,42.348422,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0CC,CC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
